t(s),X(m)_A,Y(m)_A,dX/dt(m/s)_A,dY/dt(m/s)_A,X(m)_B,Y(m)_B,dX/dt(m/s)_B,dY/dt(m/s)_B,X(m)_C,Y(m)_C,dX/dt(m/s)_C,dY/dt(m/s)_C,X(m)_D,Y(m)_D,dX/dt(m/s)_D,dY/dt(m/s)_D,X(m)_G,Y(m)_G,dX/dt(m/s)_G,dY/dt(m/s)_G,X(m)_H,Y(m)_H,dX/dt(m/s)_H,dY/dt(m/s)_H,X(m)_I,Y(m)_I,dX/dt(m/s)_I,dY/dt(m/s)_I,X(m)_J,Y(m)_J,dX/dt(m/s)_J,dY/dt(m/s)_J,X(m)_L,Y(m)_L,dX/dt(m/s)_L,dY/dt(m/s)_L,X(m)_M,Y(m)_M,dX/dt(m/s)_M,dY/dt(m/s)_M
19104.0,3010.2211,1911.5646,10.5056,-3.0657,3011.9962,1914.2073,9.6493,-0.4778,3009.6412,1914.1279,10.1439,-1.2268,3010.8584,1911.6745,9.6918,-1.3542,3010.1472,1906.9886,9.7963,-2.276,3012.2838,1912.3109,10.0069,-1.7542,3009.0388,1915.1358,9.8003,-0.0232,3009.1956,1908.8754,9.4765,-2.1982,3009.6766,1915.3869,9.0567,-0.2132,3007.5733,1910.6325,10.8964,-2.1959
19104.2,3012.3096,1910.8437,10.3373,-4.1393,3013.9333,1914.0038,9.6681,-1.5672,3011.6657,1913.762,10.0757,-2.4299,3012.801,1911.2877,9.6837,-2.5028,3012.0965,1906.4364,9.6635,-3.2676,3014.2826,1911.8542,9.9376,-2.8174,3011.014,1915.0214,9.8983,-1.1415,3011.0761,1908.3265,9.2974,-3.2448,3011.5016,1915.2368,9.1674,-1.328,3009.7546,1910.1127,10.8519,-3.0291
19104.4,3014.356,1909.9088,10.0894,-5.1923,3015.8634,1913.5804,9.5873,-2.6863,3013.6715,1913.1559,9.9602,-3.6104,3014.7319,1910.6734,9.5749,-3.6305,3014.0126,1905.6815,9.4621,-4.2903,3016.2588,1911.1839,9.7877,-3.882,3012.9981,1914.6792,9.8973,-2.3144,3012.9146,1907.5775,9.0691,-4.2069,3013.3436,1914.8557,9.2145,-2.5212,3011.914,1909.4209,10.6827,-3.8902
19104.6,3016.3453,1908.7667,9.7602,-6.205,3017.7682,1912.9292,9.4282,-3.841,3015.6498,1912.3179,9.7919,-4.7205,3016.631,1909.8355,9.3675,-4.7414,3015.8814,1904.7203,9.1782,-5.323,3018.1977,1910.3014,9.5682,-4.9281,3014.9729,1914.0957,9.8179,-3.546,3014.7037,1906.6437,8.8162,-5.1083,3015.1874,1914.2283,9.1715,-3.7839,3014.0276,1908.5566,10.408,-4.7481
19104.8,3018.2601,1907.4268,9.3357,-7.1783,3019.6347,1912.0439999999999,9.2124,-5.0105,3017.5883,1911.2677,9.5554,-5.7184,3018.4788,1908.7769,9.0568,-5.8415,3017.6839,1903.5523,8.7891,-6.3461,3020.0861,1909.2126,9.281,-5.9499,3016.9253,1913.2608,9.6818,-4.804,3016.4411,1905.5341,8.5577,-5.9693,3017.0122,1913.3422,9.0167,-5.0893,3016.0772,1907.5217,10.0575,-5.6076
19105.0,3020.0796,1905.8954,8.8066,-8.1319,3021.4532,1910.9251,8.9471,-6.1559,3019.4719,1910.0305,9.2422,-6.5971,3020.2537,1907.4989,8.6315,-6.9246,3019.397,1902.1818,8.2902,-7.3396,3021.9101,1907.9215,8.9229,-6.9639,3018.8456,1912.1741,9.4942,-6.0332,3018.1268,1904.256,8.2949,-6.7907,3018.794,1912.1926,8.746,-6.3964,3018.0506,1906.3135,9.6536,-6.4968
19105.2,3021.7827,1904.1741,8.1813,-9.0795,3023.2136,1909.5817,8.6259,-7.2446,3021.2852,1908.6288,8.854,-7.3969,3021.9314,1906.007,8.0888,-7.9686,3020.9999,1900.6164,7.7083,-8.2877,3023.6552,1906.4271,8.4903,-7.9949,3020.723,1910.8475,9.2455,-7.1899,3019.759,1902.8179,8.0103,-7.5661,3020.5106,1910.7836,8.3777,-7.6596,3019.9386,1904.923,9.205,-7.4234
19105.4,3023.3521,1902.2636,7.4845,-10.0069,3024.9036,1908.0272,8.2441,-8.2676,3023.0135,1907.0717,8.3978,-8.1878,3023.4892,1904.3115,7.4505,-8.9512,3022.4803,1898.8667,7.0846,-9.1807,3025.3062,1904.7235,7.982,-9.0523,3022.5438,1909.2981,8.9271,-8.2676,3021.3309,1901.2296,7.6794,-8.3014,3022.1451,1909.1287,7.944,-8.8379,3021.7326,1903.3442,8.7144,-8.3429
19105.6,3024.7765,1900.1713,6.749,-10.8722,3026.5112,1906.2746,7.8091,-9.2355,3024.6443,1905.3537,7.878,-9.0329,3024.9116,1902.4265,6.7574,-9.8665,3023.8338,1896.9441,6.4506,-10.0131,3026.8481,1902.8062,7.401,-10.1107,3024.2938,1907.5405,8.5429,-9.2901,3022.8308,1899.4973,7.2873,-9.0144,3023.6882,1907.2484,7.4832,-9.9017,3023.4244,1901.5858,8.1861,-9.1788
19105.8,3026.0517,1897.9147,6.0095,-11.6285,3028.0272,1904.3329999999999,7.3348,-10.1607,3026.1648,1903.4586,7.2989,-9.96,3026.1922,1900.3649,6.0493,-10.7249,3025.0606,1894.8615,5.8253,-10.7801,3028.2666,1900.6792,6.7558,-11.1174,3025.961,1905.582,8.1061,-10.2834,3024.2458,1897.6238,6.841,-9.7155,3025.1384,1905.1681,7.0285,-10.835,3025.0071,1899.6727,7.624,-9.8839
19106.0,3027.1803,1895.5199,5.3015,-12.2501,3029.4451,1902.2104,6.8249,-11.0441,3027.5638,1901.3697,6.6703,-10.9543,3027.3313,1898.1366,5.3509,-11.5356,3026.1639,1892.6321,5.2263,-11.4747,3029.5504,1898.3592,6.065,-12.0212,3027.5363,1903.4271,7.6314,-11.2505,3025.5672,1895.6111,6.3685,-10.3975,3026.4996,1902.9144,6.5917,-11.6367,3026.474,1897.6323,7.0316,-10.4777
19106.2,3028.1723,1893.0147,4.659,-12.7461,3030.7572,1899.9154,6.2685,-11.8757,3028.8329,1899.0769,6.0092,-11.9672,3028.3326,1895.7507,4.6773,-12.2892,3027.1511,1890.2716,4.675,-12.084,3030.6926,1895.8707,5.358,-12.7958,3029.0135,1901.0818,7.1336,-12.1705,3026.7932,1893.4648,5.9047,-11.044,3027.775,1900.5134,6.1468,-12.3231,3027.8197,1895.4816,6.4141,-11.0147
19106.4,3029.0439,1890.4215,4.1078,-13.15,3031.9525,1897.4601,5.6565,-12.6438,3029.9675,1896.5828,5.3369,-12.931,3029.2023,1893.2209,4.047,-12.9613,3028.0339,1887.7985,4.1918,-12.5936,3031.6936,1893.2409,4.6743,-13.4369,3030.3897,1898.5589,6.6302,-13.0148,3027.9291,1891.1935,5.4759,-11.6418,3028.9583,1897.9852,5.6392,-12.9266,3029.0397,1893.2264,5.779,-11.5233
19106.6,3029.8154,1887.7547,3.661,-13.495,3033.0198,1894.8579,5.0023,-13.3383,3030.9676,1893.9045,4.6773,-13.7793,3029.9514,1890.5661,3.4843,-13.5311,3028.8278,1885.2342,3.792,-12.9948,3032.5623,1890.496,4.056,-13.9472,3031.6656,1895.8759,6.1368,-13.7616,3028.9836,1888.8081,5.0924,-12.18,3030.0307,1895.3427,5.0246,-13.4822,3030.1313,1890.8723,5.1303,-11.9813
19106.8,3030.5083,1885.0235,3.3179,-13.7919,3033.9534,1892.1248,4.3453,-13.9472,3031.8384,1891.0711,4.0613,-14.4686,3030.596,1887.8084,3.0085,-13.9948,3029.5507,1882.6006,3.4824,-13.2882,3033.316,1887.662,3.5376,-14.3306,3032.8445,1893.0543,5.6615,-14.3975,3029.966,1886.3215,4.7528,-12.6457,3030.9682,1892.5923,4.3067,-14.0085,3031.0918,1888.4338,4.4689,-12.3485
19107.0,3031.1426,1882.2379,3.065,-14.0287,3034.7579,1889.279,3.7361,-14.4576,3032.5922,1888.117,3.5264,-14.991,3031.1548,1884.9682,2.6257,-14.3594,3030.2208,1879.9189,3.2552,-13.478,3033.9773,1884.7637,3.1372,-14.5994,3033.9302,1890.1169,5.2064,-14.9175,3030.8847,1883.7498,4.4501,-13.0282,3031.7534,1889.7394,3.5385,-14.4947,3031.9189,1885.9329,3.7998,-12.6141
19107.2,3031.7343,1879.412,2.8732,-14.1909,3035.4479,1886.3417,3.2159,-14.863,3033.249,1885.0747,3.1023,-15.3662,3031.6463,1882.0647,2.329,-14.6243,3030.8528,1877.2094,3.0847,-13.57,3034.5708,1881.8223,2.8514,-14.7756,3034.927,1887.0873,4.7785,-15.3257,3031.7461,1881.1102,4.1751,-13.3279,3032.3835,1886.7944,2.7932,-14.9053,3032.6117,1883.3882,3.132,-12.8057
19107.4,3032.2919,1876.5616,2.6984,-14.2803,3036.0442,1883.3338,2.8035,-15.1698,3033.8331,1881.9706,2.7932,-15.6159,3032.0864,1879.1185,2.1038,-14.7767,3031.4547,1874.4909,2.9353,-13.5792,3035.1179,1878.8535,2.6573,-14.8789,3035.8416,1883.9867,4.3929,-15.6341,3032.5548,1878.4186,3.9127,-13.5575,3032.8706,1883.7772,2.1318,-15.2039,3033.1717,1880.8106,2.4665,-12.9573
19107.6,3032.8137,1873.6999,2.4901,-14.3112,3036.5693,1880.2738,2.4942,-15.3933,3034.3663,1878.8283,2.5687,-15.7494,3032.4878,1876.154,1.925,-14.8105,3032.0269,1871.7777,2.7744,-13.5342,3035.6338,1875.8707,2.5185,-14.9163,3036.6842,1880.8337,4.0577,-15.8549,3033.3112,1875.6872,3.6416,-13.7351,3033.2363,1880.7129,1.589,-15.3823,3033.5984,1878.2053,1.7965,-13.086
19107.8,3033.2879,1870.8371,2.207,-14.2919,3037.0419,1877.1765,2.2679,-15.5499,3034.8606,1875.6708,2.3732,-15.7743,3032.8564,1873.1943,1.7536,-14.7474,3032.5644,1869.0772,2.5769,-13.4654,3036.1253,1872.887,2.3953,-14.8913,3037.4647,1877.6447,3.7532,-15.9937,3034.0114,1872.9246,3.3405,-13.879,3033.5063,1877.6243,1.17,-15.4701,3033.8903,1875.5762,1.1288,-13.1968
19108.0,3033.6965,1867.9831,1.8336,-14.2171,3037.4764,1874.0538,2.0979,-15.6534,3035.3156,1872.5186,2.1483,-15.7156,3033.1892,1870.2551,1.5415,-14.6344,3033.0576,1866.3915,2.3208,-13.3843,3036.5919,1869.9142,2.2574,-14.8236,3038.1855,1874.4362,3.43,-16.0552,3034.6474,1870.1356,2.9984,-14.005,3033.7043,1874.5248,0.8513,-15.5176,3034.0499,1872.9266,0.4976,-13.2917
19108.2,3034.0213,1865.1503,1.3904,-14.0806,3037.8811,1870.9151,1.9555,-15.7178,3035.7199,1869.3845,1.8576,-15.614,3033.473,1867.3406,1.2461,-14.5201,3033.4927,1863.7235,1.9898,-13.2809,3037.0283,1866.9575,2.0934,-14.7538,3038.8367,1871.2226,3.028,-16.0568,3035.2108,1867.3226,2.6223,-14.1224,3033.8468,1871.4173,0.5854,-15.5609,3034.0893,1870.2595,-0.0567,-13.3625
19108.4,3034.2526,1862.3509,0.9287,-13.8945,3038.2586,1867.7667,1.8065,-15.7573,3036.0586,1866.273,1.5012,-15.4981,3033.6876,1864.447,0.8495,-14.4297,3033.8535,1861.0792,1.5861,-13.1435,3037.4293,1864.0127,1.9083,-14.7176,3039.3967,1868.0135,2.5082,-16.0294,3035.6963,1864.4866,2.2375,-14.2333,3033.9385,1868.3005,0.3178,-15.6,3034.0272,1867.5816,-0.521,-13.3899
19108.6,3034.3928,1859.5925,0.5052,-13.6906,3038.6037,1864.6122,1.6094,-15.7857,3036.3204,1863.1853,1.1083,-15.3713,3033.8128,1861.5687,0.3758,-14.3586,3034.1272,1858.4661,1.1402,-12.9831,3037.7916,1861.0704,1.7073,-14.722,3039.84,1864.8109,1.8777,-16.0008,3036.1058,1861.6293,1.878,-14.3334,3033.9739,1865.1773,0.0115,-15.6074,3033.881,1864.9036,-0.9178,-13.3625
19108.8,3034.4547,1856.8747,0.1454,-13.5004,3038.9024,1861.4525,1.3251,-15.8113,3036.502,1860.1245,0.7133,-15.2286,3033.8379,1858.7036,-0.1097,-14.2842,3034.3096,1855.8859,0.6989,-12.8379,3038.1122,1858.1239,1.4768,-14.7438,3040.1478,1861.6132,1.1918,-15.9748,3036.4475,1858.7533,1.5682,-14.4104,3033.943,1862.0575,-0.3357,-15.5551,3033.6601,1862.2366,-1.2884,-13.2917
19109.0,3034.451,1854.1923,-0.1737,-13.3376,3039.1337,1858.2877,0.9283,-15.83,3036.6057,1857.0938,0.3316,-15.0807,3033.7689,1855.855,-0.5294,-14.1828,3034.4067,1853.3309,0.2945,-12.7484,3038.3823,1855.1729,1.1779,-14.7504,3040.3167,1858.4209,0.5294,-15.9318,3036.733,1855.8651,1.3047,-14.4444,3033.8396,1858.9552,-0.6959,-15.4342,3033.3656,1859.5869,-1.67,-13.1953
19109.2,3034.3853,1851.5396,-0.5043,-13.1992,3039.2737,1855.1204,0.4209,-15.8218,3036.6346,1854.0922,-0.0446,-14.9464,3033.6262,1853.0304,-0.8429,-14.0412,3034.4274,1850.7866,-0.0779,-12.7284,3038.5834,1852.2237,0.7665,-14.7139,3040.3595,1855.2404,-0.0508,-15.8526,3036.9694,1852.9755,1.0546,-14.4206,3033.6647,1855.8838,-1.0346,-15.257,3032.9921,1856.9585,-2.0838,-13.0768
19109.4,3034.2493,1848.9126,-0.8913,-13.0756,3039.3021,1851.9589999999998,-0.1619,-15.7624,3036.5879,1851.1153,-0.4336,-14.8263,3033.4318,1850.2385,-1.0745,-13.86,3034.3756,1848.2395,-0.452,-12.7536,3038.6889,1849.2874,0.2211,-14.6136,3040.2964,1852.0799,-0.5389,-15.7438,3037.1549,1850.0969,0.7711,-14.3476,3033.4258,1852.8525,-1.3315,-15.044,3032.5321,1854.3562,-2.5318,-12.9248
19109.6,3034.0287,1846.3094,-1.3519,-12.954,3039.2090000000003,1848.8155,-0.7614,-15.6421,3036.4611,1848.1617,-0.8507,-14.6928,3033.1964,1847.4864,-1.295,-13.6498,3034.2466,1845.6851,-0.861,-12.773,3038.6718,1846.3783,-0.4402,-14.4374,3040.144,1848.9429,-0.9698,-15.6316,3037.2779,1847.2365,0.4148,-14.2568,3033.1321,1849.8662,-1.5839,-14.8128,3031.9794,1851.7886,-3.0048,-12.7167
19109.8,3033.7085,1843.731,-1.8826,-12.8171,3038.9975,1845.7021,-1.327,-15.4699,3036.2476,1845.2382,-1.3029,-14.5113,3032.9138,1844.7786,-1.5766,-13.4252,3034.0312,1843.1303,-1.3128,-12.7343,3038.5128,1843.5124,-1.167,-14.1897,3039.9085,1845.8273,-1.3945,-15.532,3037.3208,1844.3941,-0.0357,-14.1731,3032.7922,1846.9273,-1.8034,-14.5716,3031.3302,1849.2695,-3.4942,-12.4206
19110.0,3033.2757,1841.1825,-2.4792,-12.6439,3038.6782,1842.6275,-1.8543,-15.2546,3035.94,1842.3571,-1.7926,-14.268,3032.5657,1842.1164,-1.9604,-13.197,3033.7215,1840.5914,-1.7881,-12.6085,3038.205,1840.7024,-1.902,-13.8961,3039.5862,1842.7301,-1.8572,-15.424,3037.2636,1841.5673,-0.5839,-14.0897,3032.4107,1844.0376,-2.0183,-14.316,3030.5817,1846.8203,-3.9951,-12.0133
19110.2,3032.7168,1838.6735,-3.1425,-12.4122,3038.2558,1839.6002,-2.3932,-14.9894,3035.5305,1839.531,-2.3216,-13.9732,3032.1296,1839.4998,-2.4478,-12.9681,3033.316,1838.087,-2.2588,-12.4009,3037.752,1837.954,-2.609,-13.5962,3039.1656,1839.6577,-2.3858,-15.2549,3037.0872,1838.7583,-1.217,-13.9769,3031.9849,1841.2009,-2.282,-14.0299,3029.7322,1844.4642,-4.4968,-11.5221
19110.4,3032.0186,1836.2177,-3.8675,-12.1,3037.7209,1836.6318,-3.0096,-14.6584,3035.0114,1836.7679,-2.8904,-13.6439,3031.5866,1836.9291,-3.012,-12.7325,3032.818,1835.631,-2.709,-12.1446,3037.1614,1835.2639,-3.2855,-13.3213,3038.6318,1836.6281,-2.9929,-14.9767,3036.7768,1835.9765,-1.908,-13.8085,3031.4979,1838.4256,-2.6617,-13.6911,3028.783,1842.2115,-4.9824,-11.0385
19110.6,3031.1699,1833.8335,-4.6329,-11.69,3037.0519,1833.7369,-3.7319999999999998,-14.2538,3034.3744,1834.0734,-3.4983,-13.2878,3030.9248,1834.4068,-3.6182,-12.4785,3032.2324,1833.2291,-3.1447,-11.8753,3036.4378,1832.6254,-3.9531,-13.0718,3037.9685,1833.667,-3.674,-14.5777,3036.324,1833.2349,-2.623,-13.5763,3030.9202,1835.7245,-3.2019,-13.2848,3027.7392,1840.0488,-5.4443,-10.6605
19110.8,3030.1655,1831.5417,-5.4091,-11.1785,3036.2281,1830.9303,-4.5342,-13.7798,3033.612,1831.4528,-4.1438,-12.9058,3030.1393,1831.9378,-4.2424,-12.1925,3031.5601,1830.8809,-3.5918,-11.6108,3035.5802,1830.0352,-4.6345,-12.814,3037.1622,1830.7971,-4.408,-14.0834,3035.7276,1830.546,-3.3321,-13.2897,3030.2172,1833.1117,-3.8947,-12.8179,3026.6052,1837.9473,-5.8948,-10.4137
19111.0,3029.0062,1829.3621,-6.1769,-10.5794,3035.2383,1828.225,-5.3601,-13.2455,3032.7168,1828.9111,-4.8245,-12.5038,3029.2279,1829.5298,-4.8782,-11.8631,3030.7957,1828.5848,-4.0815,-11.345,3034.584,1827.4998,-5.3318,-12.5025,3036.2053,1828.0336,-5.1664,-13.532,3034.9912,1827.919,-4.019,-12.9696,3029.3623,1830.5973,-4.6865,-12.3191,3025.3813,1835.8833,-6.3518,-10.2326
19111.2,3027.6948,1827.3099,-6.9358,-9.9131,3034.0840000000003,1825.632,-6.1642,-12.6618,3031.6823,1826.4512,-5.5325,-12.0911,3028.1881,1827.1925,-5.5255,-11.4809,3029.9275,1826.3429,-4.6331,-11.0554,3033.4474,1825.0342,-6.0287,-12.1126,3035.0957,1825.3843,-5.9315,-12.9469,3034.12,1825.3581,-4.6824,-12.6432,3028.3426,1828.1841,-5.5116,-11.8197,3024.0645,1833.8542,-6.8159,-10.0146
19111.4,3026.2319,1825.3968,-7.6946,-9.189,3032.7726,1823.1603,-6.9315,-12.0441,3030.5038,1824.0746,-6.2506,-11.6666,3027.0177,1824.9374,-6.1769,-11.0386,3028.9424,1824.1626,-5.2463,-10.7114,3032.1725,1822.6548,-6.7083,-11.6542,3033.8327,1822.8548,-6.7083,-12.3266,3033.1182,1822.8617,-5.3321,-12.3305,3027.1577,1825.8695,-6.32,-11.3282,3022.6549,1831.8775,-7.2672,-9.6875
19111.6,3024.6169,1823.6343,-8.4503,-8.4022,3031.3114,1820.8144,-7.6683,-11.4099,3029.182,1821.7846,-6.9543,-11.212,3025.7173,1822.7771,-6.8198,-10.5279,3027.829,1822.0583,-5.906,-10.2858,3030.7641,1820.3725,-7.3707,-11.1523,3032.4123,1820.4536,-7.5164,-11.6531,3031.9871,1820.4259,-5.9832,-12.0306,3025.8146,1823.6528,-7.0875,-10.8236,3021.1577,1829.9793,-7.6808,-9.234
19111.8,3022.8517,1822.036,-9.1787,-7.5477,3029.7053,1818.5963,-8.3861,-10.7669,3027.7221,1819.5898,-7.623,-10.7083,3024.2897,1820.7263,-7.4514,-9.9373,3026.58,1820.0483,-6.5955,-9.7654,3029.2242,1818.1939,-8.0345,-10.6151,3030.8261,1818.1936,-8.3682,-10.9084,3030.725,1818.0495,-6.6536,-11.7192,3024.3227,1821.54,-7.8075,-10.2737,3019.5826,1828.1839,-8.0443,-8.6663
19112.0,3020.9454,1820.6152,-9.8423,-6.6367,3027.9570000000003,1816.5076,-9.094,-10.1041,3026.1328,1817.5012,-8.2517,-10.1567,3022.7368,1818.8022,-8.0837,-9.2585,3025.1908,1818.1522,-7.3052,-9.1552,3027.5503,1816.1265,-8.7187,-10.0197,3029.0651,1816.0902,-9.2501,-10.0867,3029.3257,1815.7383,-7.3618,-11.3597,3022.6916,1819.5433,-8.4768,-9.6602,3017.9399,1826.5127,-8.364,-7.9954
19112.2,3018.9148,1819.3813,-10.4026,-5.7002,3026.0677,1814.5546,-9.7963,-9.3973,3024.4215,1815.5272,-8.8513,-9.5739,3021.0562,1817.0229,-8.7293,-8.5015,3023.658,1816.3863,-8.0248,-8.4708,3025.7368,1814.186,-9.4249,-9.3228,3027.126,1814.1589,-10.1238,-9.1968,3027.7802,1813.5056,-8.1218,-10.9133,3020.932,1817.6759,-9.0843,-8.9821,3016.237,1824.9857,-8.6591,-7.2246
19112.4,3016.7844,1818.3351,-10.8285,-4.7714,3024.0384,1812.7487,-10.49,-8.6245,3022.5923,1813.6717,-9.4358,-8.9612,3019.245,1815.4016,-9.3772,-7.7006,3021.9809,1814.7638,-8.7314,-7.7306,3023.7804,1812.3974,-10.1321,-8.4904,3025.0156,1812.4115,-10.9411,-8.2565,3026.077,1811.3729,-8.9376,-10.3425,3019.0579,1815.9505,-9.6144,-8.2393,3014.4763,1823.6229,-8.9471,-6.3551
19112.6,3014.5834,1817.4727,-11.1042,-3.8651,3021.8717,1811.1048,-11.1605,-7.7771,3020.6472,1811.9427,-10.0059,-8.2829,3017.3054,1813.9426,-9.9859,-6.9009,3020.1654,1813.294,-9.3865,-6.9533,3021.6839,1810.7899,-10.8047,-7.5231,3022.7496,1810.8563,-11.6594,-7.2875,3024.2052,1809.3686,-9.7937,-9.6129,3017.0862,1814.3802,-10.0632,-7.42,3012.6581,1822.4436,-9.2277,-5.3959
19112.8,3012.3427,1816.7891,-11.2337,-2.9717,3019.5743,1809.6379,-11.7827,-6.8591,3018.59,1810.3585,-10.5443,-7.4885,3015.2507,1812.6412,-10.5024,-6.1188,3018.2263,1811.9825,-9.9473,-6.1569,3019.4585,1809.3881,-11.4035,-6.4608,3020.3518,1809.4965,-12.2482,-6.3124,3022.1595,1807.5278,-10.6468,-8.7035,3015.0326,1812.9825,-10.4457,-6.5121,3010.7852,1821.4645,-9.4765,-4.3703
19113.0,3010.0899,1816.284,-11.2381,-2.0741,3017.1586,1808.3612,-12.3267,-5.8835,3016.4294,1808.9473,-11.0247,-6.5558,3013.1044,1811.4951,-10.8943,-5.3126,3016.1865,1810.8313,-10.3858,-5.3448,3017.1225,1808.2055,-11.8931,-5.3645,3017.8503,1808.3313,-12.6962,-5.348,3019.9465,1805.8872,-11.4297,-7.6229,3012.9079,1811.7754,-10.7814,-5.5223,3008.8675,1820.6955,-9.6577,-3.317
19113.2,3007.8475,1815.9595,-11.1406,-1.171,3014.6436,1807.2845,-12.7626,-4.8703,3014.1801,1807.7362,-11.4259,-5.5116,3010.893,1810.5161,-11.1599,-4.3965,3014.072,1809.8446,-10.7025,-4.4908,3014.7012,1807.2423,-12.2479,-4.282,3015.2733,1807.3573,-13.0128,-4.3946,3017.5876,1804.4786,-12.0772,-6.4172,3010.72,1810.7736,-11.0763,-4.4715,3006.9221,1820.1377,-9.746,-2.2805
19113.4,3005.6337,1815.8156,-10.9543,-0.2838,3012.0536,1806.4131,-13.0677,-3.8442,3011.8591,1806.7427,-11.7415,-4.4102,3008.6404,1809.7365,-11.3091,-3.2925,3011.9055,1809.035,-10.9213,-3.5457,3012.2234,1806.4927,-12.4604,-3.2229,3012.6452,1806.5735,-13.2192,-3.4369,3015.1156,1803.3203,-12.5622,-5.1564,3008.4774,1809.9868,-11.3193,-3.369,3004.9692,1819.7834,-9.7375,-1.284
19113.6,3003.4657,1815.8459,-10.6857,0.5614,3009.4165,1805.7468,-13.2324,-2.8233,3009.4835,1805.9721,-11.9751,-3.2942,3006.3693,1809.1991,-11.3352,-1.9869,3009.7034,1808.4263,-11.0682,-2.476,3009.7171,1805.9532,-12.5431,-2.1613,3009.9856,1805.9826,-13.3268,-2.456,3012.5627,1802.416,-12.9077,-3.9095,3006.1923,1809.426,-11.4899,-2.201,3003.0271,1819.6242,-9.646,-0.3094
19113.8,3001.3594,1816.0402,-10.3415,1.3572,3006.7606,1805.2838,-13.2634,-1.8059,3007.069,1805.425,-12.1288,-2.1717,3004.1064,1808.9418,-11.21,-0.5442,3007.4782,1808.0446,-11.1468,-1.3034,3007.2061,1805.6282,-12.5183,-1.0628,3007.3144,1805.5911,-13.3255,-1.4395,3009.9525,1801.7565,-13.1592,-2.7226,3003.8814,1809.1064,-11.5662,-0.9587,3001.1108,1819.6596,-9.4905,0.6806
19114.0,2999.3291,1816.3888,-9.9319,2.1149,3004.1111,1805.0244,-13.1777,-0.7699,3004.632,1805.1034,-12.1939,-1.029,3001.8853,1808.9815,-10.9146,0.9262,3005.2447,1807.9049,-11.1343,-0.1059,3004.7098,1805.528,-12.4016,0.0856,3004.6554,1805.4067,-13.1968,-0.3816,3007.2991,1801.327,-13.3454,-1.6122,3001.5658,1809.0425,-11.5292,0.3262,2999.231,1819.8964,-9.287,1.6919
19114.2,2997.3867,1816.8861,-9.4746,2.843,3001.4895,1804.9758,-12.9919,0.3092,3002.1915,1805.0134,-12.153,0.1412,2999.7405,1809.3122,-10.4711,2.3208,3003.0245,1808.0022,-11.0024,1.0317,3002.2455,1805.6625,-12.1949,1.2668,3002.0357,1805.4385,-12.936,0.7163,3004.6144,1801.1116,-13.4617,-0.5709,2999.2697,1809.2369,-11.3702,1.5854,2997.396,1820.3363,-9.0515,2.6644
19114.4,2995.5393,1817.526,-9.0021,3.5256,2998.9144,1805.1481,-12.7152,1.4405,2999.7707,1805.1599,-11.9939,1.3228,2997.6969,1809.9098,-9.9432,3.5718,3000.8438,1808.3176,-10.7426,2.0733,2999.8318,1806.0348,-11.8957,2.4474,2999.481,1805.6933,-12.5598,1.8368,3001.9144,1801.0987,-13.4836,0.4224,2997.0177,1809.6767,-11.0981,2.7556,2995.6104,1820.9622,-8.8059,3.4984
19114.6,2993.7858,1818.2964,-8.5602,4.1248,2996.4034,1805.5520000000001,-12.3485,2.6205,2997.3939,1805.5425,-11.7215,2.4844,2995.7632,1810.7409,-9.4049,4.6517,2998.7275,1808.8315,-10.3721,3.0404,2997.4872,1806.6414,-11.5101,3.594,2997.0118,1806.1732,-12.0993,2.9459,2999.2209,1801.2806,-13.3866,1.3953,2994.8305,1810.3391,-10.738,3.815,2993.8736,1821.7357,-8.5786,4.1262
19114.8,2992.1152,1819.1759,-8.1916,4.6064,2993.975,1806.1963,-11.8887,3.8445,2995.0822,1806.1537,-11.3562,3.6002,2993.9349,1811.7705,-8.9069,5.5605,2996.6949,1809.5338,-9.926,3.9773,2995.2277,1807.4724,-11.055,4.68,2994.6413,1806.8716,-11.5873,4.0095,2996.5597,1801.6568,-13.16,2.3792,2992.7225,1811.2026,-10.3218,4.7788,2992.1789,1822.6126,-8.3961,4.5625
19115.0,2990.5092,1820.1389,-7.924,4.9624,2991.6479999999997,1807.0898,-11.3365,5.1011,2992.8515,1806.9826,-10.9224,4.6589,2992.2005,1812.9651,-8.4689,6.3073,2994.7571,1810.4225,-9.4438,4.9046,2993.0652,1808.5134,-10.5518,5.6883,2992.3768,1807.777,-11.0509,5.0125,2993.9569,1802.2323,-12.8073,3.4046,2990.7018,1812.2506,-9.8788,5.6633,2990.5152,1823.5607,-8.2706,4.884
19115.2,2988.9456,1821.1609,-7.7713,5.2092,2989.4404,1808.2368,-10.7069,6.3453,2990.7132,1808.0172,-10.4387,5.652,2990.5473,1814.2934,-8.0967,6.8974,2992.9174,1811.4956,-8.9575,5.7976,2991.007,1809.7477,-10.022,6.613,2990.2209,1808.8766,-10.5071,5.9548,2991.4368,1803.0186,-12.3425,4.4906,2988.771,1813.468,-9.4332,6.4609,2988.8707,1824.5662,-8.1944,5.1691
